Time,Date,Day.of.the.week,CarCount,BikeCount,BusCount,TruckCount,Total,Traffic.Situation,Temperature,Visibility.in.metres,TimeGroup,DayGroup
1:15:00 pm,20,Friday,161,50,10,0,221,heavy,28.2,7252.42,Afternoon,Weekday
1:30:00 pm,20,Friday,151,56,29,1,237,heavy,30.3,8934.28,Afternoon,Weekday
1:45:00 pm,20,Friday,168,59,24,1,252,heavy,27.8,7700.81,Afternoon,Weekday
2:00:00 pm,20,Friday,144,65,20,3,232,heavy,27.8,7335.48,Afternoon,Weekday
2:15:00 pm,20,Friday,179,63,12,2,256,heavy,30,7191.12,Afternoon,Weekday
2:30:00 pm,20,Friday,161,56,12,4,233,heavy,29.6,7843.39,Afternoon,Weekday
2:45:00 pm,20,Friday,134,67,12,1,214,heavy,27.2,7217.18,Afternoon,Weekday
3:00:00 pm,20,Friday,140,70,23,4,237,heavy,26.4,8757.54,Afternoon,Weekday
3:15:00 pm,20,Friday,66,29,24,1,120,normal,27.5,8478.99,Afternoon,Weekday
3:30:00 pm,20,Friday,60,27,17,2,106,normal,27.8,7232.69,Afternoon,Weekday
3:45:00 pm,20,Friday,89,27,10,2,128,normal,26.9,8060.89,Afternoon,Weekday
4:00:00 pm,20,Friday,81,29,5,0,115,normal,25.5,6277.21,Afternoon,Weekday
4:15:00 pm,20,Friday,78,22,12,1,113,normal,25.8,6784.84,Afternoon,Weekday
4:30:00 pm,20,Friday,71,24,18,2,115,normal,25.1,5629.63,Afternoon,Weekday
4:45:00 pm,20,Friday,50,26,9,1,86,low,24.5,5018.13,Afternoon,Weekday
5:00:00 pm,20,Friday,55,28,5,0,88,low,22.2,5562.31,Afternoon,Weekday
5:15:00 pm,20,Friday,61,20,25,1,107,normal,21.5,5539.74,Evening,Weekday
5:30:00 pm,20,Friday,76,22,14,2,114,normal,21,5254.02,Evening,Weekday
5:45:00 pm,20,Friday,50,20,23,1,94,normal,22.1,5155.64,Evening,Weekday
6:00:00 pm,20,Friday,89,26,0,2,117,normal,21,5985.12,Evening,Weekday
6:15:00 pm,20,Friday,62,20,17,0,99,normal,20.2,4426.22,Evening,Weekday
6:30:00 pm,20,Friday,83,20,23,2,128,normal,20,3484.24,Evening,Weekday
6:45:00 pm,20,Friday,65,20,2,0,87,low,20.1,4630.04,Evening,Weekday
7:00:00 pm,20,Friday,60,21,2,1,84,low,17.5,3446.07,Evening,Weekday
7:15:00 pm,20,Friday,36,8,3,9,56,low,17.5,4829.97,Evening,Weekday
7:30:00 pm,20,Friday,39,5,4,11,59,low,16.8,3882.86,Evening,Weekday
7:45:00 pm,20,Friday,26,8,3,0,37,low,17,4084.65,Evening,Weekday
8:00:00 pm,20,Friday,23,4,0,5,32,low,16.6,4663.43,Evening,Weekday
8:15:00 pm,20,Friday,50,2,0,4,56,low,16.8,3763.89,Evening,Weekday
8:30:00 pm,20,Friday,30,2,3,1,36,low,15.9,2578.08,Evening,Weekday
8:45:00 pm,20,Friday,48,10,4,2,64,low,16,4374.26,Evening,Weekday
9:00:00 pm,20,Friday,39,6,6,1,52,low,13.3,2209.9,Evening,Weekday
9:15:00 pm,20,Friday,47,10,3,9,69,low,14.2,3934.6,Night,Weekday
9:30:00 pm,20,Friday,26,3,5,3,37,low,14.5,3364.67,Night,Weekday
9:45:00 pm,20,Friday,25,6,3,9,43,low,12.2,3312.83,Night,Weekday
10:00:00 pm,20,Friday,19,1,0,11,31,low,13.7,2868.69,Night,Weekday
10:15:00 pm,20,Friday,16,5,0,26,47,normal,12.9,2116.47,Night,Weekday
10:30:00 pm,20,Friday,15,2,1,39,57,normal,11.4,3510.56,Night,Weekday
10:45:00 pm,20,Friday,14,5,0,11,30,low,12.6,3783.7,Night,Weekday
11:00:00 pm,20,Friday,12,2,0,20,34,normal,13.4,2764.67,Night,Weekday
11:15:00 pm,20,Friday,11,2,0,35,48,normal,11.9,3053.45,Night,Weekday
11:30:00 pm,20,Friday,18,5,1,11,35,low,12.6,3386.48,Night,Weekday
11:45:00 pm,20,Friday,17,2,0,20,39,normal,11.3,3700.11,Night,Weekday
12:00:00 am,21,Sunday,19,5,1,30,55,normal,12.2,2369.67,Night,Weekend
12:15:00 am,21,Sunday,17,4,1,24,46,normal,11.6,3785.6,Night,Weekend
12:30:00 am,21,Sunday,16,3,0,14,33,normal,10.9,3432.23,Night,Weekend
12:45:00 am,21,Sunday,16,3,1,23,43,normal,13.6,3806.15,Night,Weekend
1:00:00 am,21,Sunday,20,0,1,17,38,normal,12.1,3700.76,Night,Weekend
1:15:00 am,21,Sunday,20,0,0,37,57,normal,13.4,3976.17,Night,Weekend
1:30:00 am,21,Sunday,18,0,1,30,49,normal,13.8,3735.19,Night,Weekend
1:45:00 am,21,Sunday,19,1,0,14,34,normal,12.6,3575.73,Night,Weekend
2:00:00 am,21,Sunday,18,5,0,29,52,normal,12.2,3369.61,Night,Weekend
2:15:00 am,21,Sunday,11,1,0,22,34,normal,14.1,3656.13,Night,Weekend
2:30:00 am,21,Sunday,20,3,0,24,47,normal,15.1,3245.72,Night,Weekend
2:45:00 am,21,Sunday,12,2,1,10,25,low,15.3,3762.39,Night,Weekend
3:00:00 am,21,Sunday,19,5,1,31,56,normal,13.5,3434.52,Night,Weekend
3:15:00 am,21,Sunday,10,0,0,32,42,normal,14.1,3758.98,Night,Weekend
3:30:00 am,21,Sunday,14,1,1,12,28,low,15.5,3917.36,Night,Weekend
3:45:00 am,21,Sunday,14,2,1,24,41,normal,14.5,2384.48,Night,Weekend
4:00:00 am,21,Sunday,10,3,0,32,45,normal,15.6,3909.81,Night,Weekend
4:15:00 am,21,Sunday,97,23,6,17,143,normal,17.1,3650.28,Night,Weekend
4:30:00 am,21,Sunday,104,22,7,11,144,normal,17.3,4142.14,Night,Weekend
4:45:00 am,21,Sunday,100,15,8,20,143,normal,18.3,3706.74,Night,Weekend
5:00:00 am,21,Sunday,87,7,7,4,105,low,18.6,4029.54,Morning,Weekend
5:15:00 am,21,Sunday,77,27,8,10,122,normal,18.7,3366.51,Morning,Weekend
5:30:00 am,21,Sunday,51,7,4,5,67,low,21.1,6542.18,Morning,Weekend
5:45:00 am,21,Sunday,79,1,10,6,96,low,21.9,5055.01,Morning,Weekend
6:00:00 am,21,Sunday,100,40,29,5,174,heavy,22.4,5404.65,Morning,Weekend
6:15:00 am,21,Sunday,112,13,39,0,164,high,21.4,6203.04,Morning,Weekend
6:30:00 am,21,Sunday,120,16,34,2,172,heavy,23,6022.46,Morning,Weekend
6:45:00 am,21,Sunday,123,14,26,3,166,high,23.5,5611.89,Morning,Weekend
7:00:00 am,21,Sunday,142,27,27,4,200,heavy,21.9,5383.6,Morning,Weekend
7:15:00 am,21,Sunday,139,38,49,2,228,heavy,23.3,5776.16,Morning,Weekend
7:30:00 am,21,Sunday,134,24,21,2,181,heavy,23.2,6573.32,Morning,Weekend
7:45:00 am,21,Sunday,102,13,31,0,146,high,25.6,5084.04,Morning,Weekend
8:00:00 am,21,Sunday,102,16,43,4,165,high,26.2,8632.77,Morning,Weekend
8:15:00 am,21,Sunday,106,16,32,1,155,high,26.4,7407.58,Morning,Weekend
8:30:00 am,21,Sunday,117,19,42,3,181,heavy,27.3,7682.7,Morning,Weekend
8:45:00 am,21,Sunday,139,36,40,3,218,heavy,27.8,8187.72,Morning,Weekend
9:00:00 am,21,Sunday,121,13,25,2,161,normal,26.6,8767.93,Morning,Weekend
9:15:00 am,21,Sunday,65,19,16,11,111,normal,28.3,8254.49,Morning,Weekend
9:30:00 am,21,Sunday,12,25,39,28,104,normal,28.9,7931.02,Morning,Weekend
9:45:00 am,21,Sunday,98,21,10,5,134,normal,29.3,8829.08,Morning,Weekend
10:00:00 am,21,Sunday,58,9,25,13,105,normal,28.2,7928.13,Morning,Weekend
10:15:00 am,21,Sunday,81,10,39,29,159,high,28.7,8223.26,Morning,Weekend
10:30:00 am,21,Sunday,67,20,33,29,149,high,29.2,8683.64,Morning,Weekend
10:45:00 am,21,Sunday,68,22,25,16,131,normal,30,7431.28,Morning,Weekend
11:00:00 am,21,Sunday,47,10,6,22,85,normal,28.8,8627.17,Morning,Weekend
11:15:00 am,21,Sunday,45,7,10,27,89,normal,29.5,7474.66,Morning,Weekend
11:30:00 am,21,Sunday,54,5,11,24,94,normal,29.6,7250.76,Morning,Weekend
11:45:00 am,21,Sunday,61,7,15,28,111,normal,30.9,7865.15,Morning,Weekend
12:00:00 pm,21,Sunday,56,5,4,29,94,normal,29.4,8895.04,Morning,Weekend
12:15:00 pm,21,Sunday,23,5,4,27,59,normal,29.3,7972.94,Afternoon,Weekend
12:30:00 pm,21,Sunday,31,6,8,23,68,normal,30.8,7989.09,Afternoon,Weekend
12:45:00 pm,21,Sunday,27,7,14,28,76,normal,30.6,8220.28,Afternoon,Weekend
1:00:00 pm,21,Sunday,30,7,3,30,70,normal,29.3,8504.24,Afternoon,Weekend
1:15:00 pm,21,Sunday,114,21,5,14,154,normal,29.7,8233.19,Afternoon,Weekend
1:30:00 pm,21,Sunday,46,24,35,16,121,high,30.3,7360.57,Afternoon,Weekend
1:45:00 pm,21,Sunday,68,29,29,20,146,high,30,7125.85,Afternoon,Weekend
2:00:00 pm,21,Sunday,45,16,15,5,81,low,30.2,7960.94,Afternoon,Weekend
2:15:00 pm,21,Sunday,86,13,11,20,130,normal,28.5,7913.73,Afternoon,Weekend
2:30:00 pm,21,Sunday,44,11,19,15,89,normal,28.6,7404.79,Afternoon,Weekend
2:45:00 pm,21,Sunday,45,17,13,20,95,normal,27,8523.48,Afternoon,Weekend
3:00:00 pm,21,Sunday,106,17,7,12,142,normal,28.2,8554.86,Afternoon,Weekend
3:15:00 pm,21,Sunday,44,16,9,13,82,normal,25.7,5953.55,Afternoon,Weekend
3:30:00 pm,21,Sunday,77,23,13,9,122,normal,25.1,6799.81,Afternoon,Weekend
3:45:00 pm,21,Sunday,53,17,26,8,104,normal,25.3,6348.18,Afternoon,Weekend
4:00:00 pm,21,Sunday,138,18,20,8,184,heavy,26.6,7777.3,Afternoon,Weekend
4:15:00 pm,21,Sunday,142,24,39,9,214,heavy,23.6,5532.87,Afternoon,Weekend
4:30:00 pm,21,Sunday,114,25,21,7,167,normal,24.5,5879.24,Afternoon,Weekend
4:45:00 pm,21,Sunday,116,35,42,6,199,heavy,24.8,6667.37,Afternoon,Weekend
5:00:00 pm,21,Sunday,149,22,37,8,216,heavy,23.3,6650.07,Afternoon,Weekend
5:15:00 pm,21,Sunday,100,12,39,7,158,high,22.7,6374.11,Evening,Weekend
5:30:00 pm,21,Sunday,101,23,45,5,174,heavy,23.3,5176.08,Evening,Weekend
5:45:00 pm,21,Sunday,122,40,48,10,220,heavy,22.5,6331.59,Evening,Weekend
6:00:00 pm,21,Sunday,112,34,39,9,194,heavy,21.5,5857.22,Evening,Weekend
6:15:00 pm,21,Sunday,112,12,41,5,170,heavy,19.3,4170.39,Evening,Weekend
6:30:00 pm,21,Sunday,116,22,23,7,168,heavy,20.7,4295.31,Evening,Weekend
6:45:00 pm,21,Sunday,90,13,15,33,151,high,20.5,4300.48,Evening,Weekend
7:00:00 pm,21,Sunday,85,14,14,13,126,normal,19.8,4667.55,Evening,Weekend
7:15:00 pm,21,Sunday,59,25,13,27,124,high,17.4,3220.05,Evening,Weekend
7:30:00 pm,21,Sunday,108,5,15,22,150,high,17.8,4074.21,Evening,Weekend
7:45:00 pm,21,Sunday,75,8,16,25,124,high,18.3,3116.58,Evening,Weekend
8:00:00 pm,21,Sunday,96,15,12,27,150,high,16.4,3466.87,Evening,Weekend
8:15:00 pm,21,Sunday,61,17,10,8,96,low,16.6,3530.19,Evening,Weekend
8:30:00 pm,21,Sunday,84,25,20,30,159,high,14.1,3833.07,Evening,Weekend
8:45:00 pm,21,Sunday,55,9,12,19,95,normal,14.2,3544.16,Evening,Weekend
9:00:00 pm,21,Sunday,65,16,12,32,125,high,15.9,2675.4,Evening,Weekend
9:15:00 pm,21,Sunday,87,16,10,16,129,normal,13.8,2303.54,Night,Weekend
9:30:00 pm,21,Sunday,75,5,12,21,113,high,13.4,3761.53,Night,Weekend
9:45:00 pm,21,Sunday,82,16,14,34,146,high,13.6,2544.47,Night,Weekend
10:00:00 pm,21,Sunday,11,3,0,34,48,normal,13.8,3848.59,Night,Weekend
10:15:00 pm,21,Sunday,15,5,0,14,34,normal,13.5,2486.64,Night,Weekend
10:30:00 pm,21,Sunday,18,5,1,13,37,normal,12.2,2636.57,Night,Weekend
10:45:00 pm,21,Sunday,19,2,1,34,56,normal,12,2406.05,Night,Weekend
11:00:00 pm,21,Sunday,20,4,1,26,51,normal,13.1,2781.85,Night,Weekend
11:15:00 pm,21,Sunday,14,4,0,10,28,low,11.8,2018.73,Night,Weekend
11:30:00 pm,21,Sunday,11,1,1,36,49,normal,12.8,3452.93,Night,Weekend
11:45:00 pm,21,Sunday,10,2,1,15,28,normal,11.3,2249.39,Night,Weekend
12:00:00 am,22,Saturday,10,3,0,33,46,normal,12.8,3527.58,Night,Weekend
12:15:00 am,22,Saturday,14,3,0,23,40,normal,13.4,3956.55,Night,Weekend
12:30:00 am,22,Saturday,11,5,1,11,28,low,13.1,2617.73,Night,Weekend
12:45:00 am,22,Saturday,10,1,1,34,46,normal,13.6,2586.01,Night,Weekend
1:00:00 am,22,Saturday,20,4,1,17,42,normal,13.4,2102,Night,Weekend
1:15:00 am,22,Saturday,17,5,0,24,46,normal,13.7,2758.9,Night,Weekend
1:30:00 am,22,Saturday,12,2,1,18,33,normal,13.2,3323.9,Night,Weekend
1:45:00 am,22,Saturday,15,0,1,16,32,normal,13.1,3422.58,Night,Weekend
2:00:00 am,22,Saturday,19,5,0,15,39,normal,11.8,2050.41,Night,Weekend
2:15:00 am,22,Saturday,11,3,1,39,54,normal,12.1,2026.04,Night,Weekend
2:30:00 am,22,Saturday,14,5,0,10,29,low,15.1,3015.11,Night,Weekend
2:45:00 am,22,Saturday,20,0,1,33,54,normal,14.8,2090.88,Night,Weekend
3:00:00 am,22,Saturday,13,1,1,33,48,normal,14.1,3494.45,Night,Weekend
3:15:00 am,22,Saturday,18,2,1,12,33,low,14.8,2379.5,Night,Weekend
3:30:00 am,22,Saturday,19,2,1,23,45,normal,15,2179.65,Night,Weekend
3:45:00 am,22,Saturday,10,4,0,36,50,normal,16,4212.81,Night,Weekend
4:00:00 am,22,Saturday,13,4,0,17,34,normal,15.3,2826.67,Night,Weekend
4:15:00 am,22,Saturday,86,28,2,18,134,normal,18.3,3608.62,Night,Weekend
4:30:00 am,22,Saturday,59,29,9,14,111,normal,17.2,3271.73,Night,Weekend
4:45:00 am,22,Saturday,102,20,9,13,144,normal,17.8,4444.49,Night,Weekend
5:00:00 am,22,Saturday,114,28,8,16,166,normal,19.2,3984.76,Morning,Weekend
5:15:00 am,22,Saturday,87,23,5,0,115,normal,18.9,3765.02,Morning,Weekend
5:30:00 am,22,Saturday,88,5,8,13,114,normal,20.2,3234.84,Morning,Weekend
5:45:00 am,22,Saturday,83,6,4,9,102,low,21.3,5986.89,Morning,Weekend
6:00:00 am,22,Saturday,150,19,24,3,196,heavy,22.3,6909.68,Morning,Weekend
6:15:00 am,22,Saturday,148,35,46,1,230,heavy,21.8,5787.23,Morning,Weekend
6:30:00 am,22,Saturday,146,23,23,4,196,heavy,22.8,5763.24,Morning,Weekend
6:45:00 am,22,Saturday,140,21,39,3,203,heavy,21.4,5889.99,Morning,Weekend
7:00:00 am,22,Saturday,149,36,35,1,221,heavy,23.4,6207.06,Morning,Weekend
7:15:00 am,22,Saturday,125,34,42,0,201,heavy,25.3,5920.65,Morning,Weekend
7:30:00 am,22,Saturday,147,34,20,5,206,heavy,24.2,6940.67,Morning,Weekend
7:45:00 am,22,Saturday,128,33,21,4,186,heavy,24.2,6740.38,Morning,Weekend
8:00:00 am,22,Saturday,111,38,50,5,204,heavy,24.9,5944.17,Morning,Weekend
8:15:00 am,22,Saturday,144,20,32,4,200,heavy,26.4,7720.05,Morning,Weekend
8:30:00 am,22,Saturday,121,14,23,1,159,normal,27.2,7868.95,Morning,Weekend
8:45:00 am,22,Saturday,136,36,40,4,216,heavy,27.4,7804.48,Morning,Weekend
9:00:00 am,22,Saturday,114,21,23,1,159,normal,27.1,8543.48,Morning,Weekend
9:15:00 am,22,Saturday,75,17,37,29,158,high,26.5,7509.43,Morning,Weekend
9:30:00 am,22,Saturday,34,5,27,22,88,normal,27.6,7385.78,Morning,Weekend
9:45:00 am,22,Saturday,45,6,7,15,73,normal,29.1,8824.58,Morning,Weekend
10:00:00 am,22,Saturday,65,10,6,27,108,normal,27.5,8062.14,Morning,Weekend
10:15:00 am,22,Saturday,67,25,20,18,130,normal,28.2,7651.36,Morning,Weekend
10:30:00 am,22,Saturday,50,25,25,28,128,high,28.5,8570.63,Morning,Weekend
10:45:00 am,22,Saturday,37,19,38,12,106,normal,30.6,8952.49,Morning,Weekend
11:00:00 am,22,Saturday,36,8,3,29,76,normal,28.2,8651.01,Morning,Weekend
11:15:00 am,22,Saturday,63,5,8,23,99,normal,29.2,8249,Morning,Weekend
11:30:00 am,22,Saturday,67,5,7,22,101,normal,31.1,7944.73,Morning,Weekend
11:45:00 am,22,Saturday,36,9,14,22,81,normal,29.9,7957.61,Morning,Weekend
12:00:00 pm,22,Saturday,57,8,10,22,97,normal,30.2,8704.49,Morning,Weekend
12:15:00 pm,22,Saturday,65,7,14,25,111,normal,28.9,7482.02,Afternoon,Weekend
12:30:00 pm,22,Saturday,54,10,3,29,96,normal,31,7577.8,Afternoon,Weekend
12:45:00 pm,22,Saturday,41,5,4,25,75,normal,30.2,8205.45,Afternoon,Weekend
1:00:00 pm,22,Saturday,43,9,3,25,80,normal,30.3,8688.08,Afternoon,Weekend
1:15:00 pm,22,Saturday,9,27,32,17,85,normal,30.2,8127.55,Afternoon,Weekend
1:30:00 pm,22,Saturday,101,28,18,20,167,normal,28.4,7162.03,Afternoon,Weekend
1:45:00 pm,22,Saturday,99,16,16,18,149,normal,29.1,7444.84,Afternoon,Weekend
2:00:00 pm,22,Saturday,20,27,32,12,91,normal,28,8416.52,Afternoon,Weekend
2:15:00 pm,22,Saturday,96,16,39,17,168,heavy,29.5,7319.37,Afternoon,Weekend
2:30:00 pm,22,Saturday,62,28,18,20,128,normal,26.7,8873.14,Afternoon,Weekend
2:45:00 pm,22,Saturday,58,27,17,5,107,normal,29.1,7991.72,Afternoon,Weekend
3:00:00 pm,22,Saturday,60,18,28,12,118,high,26.5,8782.04,Afternoon,Weekend
3:15:00 pm,22,Saturday,81,26,13,17,137,normal,26.2,8176.54,Afternoon,Weekend
3:30:00 pm,22,Saturday,118,15,27,13,173,heavy,25.9,6786.34,Afternoon,Weekend
3:45:00 pm,22,Saturday,53,12,25,20,110,normal,27.5,7574.5,Afternoon,Weekend
4:00:00 pm,22,Saturday,132,12,27,9,180,heavy,25,5726.68,Afternoon,Weekend
4:15:00 pm,22,Saturday,149,14,50,5,218,heavy,23.9,5360.46,Afternoon,Weekend
4:30:00 pm,22,Saturday,106,35,41,5,187,heavy,23.5,6199.71,Afternoon,Weekend
4:45:00 pm,22,Saturday,150,29,27,7,213,heavy,24.3,5999.44,Afternoon,Weekend
5:00:00 pm,22,Saturday,110,30,46,5,191,heavy,22.6,5002.66,Afternoon,Weekend
5:15:00 pm,22,Saturday,129,35,34,5,203,heavy,22.7,5592.13,Evening,Weekend
5:30:00 pm,22,Saturday,133,21,26,5,185,heavy,22.7,5210.18,Evening,Weekend
5:45:00 pm,22,Saturday,148,34,45,7,234,heavy,21.8,6819.82,Evening,Weekend
6:00:00 pm,22,Saturday,144,39,43,8,234,heavy,20,3037.58,Evening,Weekend
6:15:00 pm,22,Saturday,126,27,44,8,205,heavy,20.3,3035.3,Evening,Weekend
6:30:00 pm,22,Saturday,103,34,49,5,191,heavy,19.7,3835,Evening,Weekend
6:45:00 pm,22,Saturday,96,7,13,30,146,high,18.8,4931,Evening,Weekend
7:00:00 pm,22,Saturday,54,17,17,19,107,normal,17.5,4582.68,Evening,Weekend
7:15:00 pm,22,Saturday,98,16,17,15,146,normal,19.3,3582.46,Evening,Weekend
7:30:00 pm,22,Saturday,72,6,19,8,105,normal,17.7,3208.33,Evening,Weekend
7:45:00 pm,22,Saturday,69,23,12,31,135,high,16,3386.13,Evening,Weekend
8:00:00 pm,22,Saturday,85,13,16,24,138,high,17.8,4486.51,Evening,Weekend
8:15:00 pm,22,Saturday,102,22,12,9,145,normal,17.2,4872.29,Evening,Weekend
8:30:00 pm,22,Saturday,103,14,20,14,151,normal,17,3782.77,Evening,Weekend
8:45:00 pm,22,Saturday,80,12,10,22,124,high,13.9,2515.17,Evening,Weekend
9:00:00 pm,22,Saturday,63,18,11,5,97,low,14.7,3231.27,Evening,Weekend
9:15:00 pm,22,Saturday,84,21,13,9,127,normal,12.8,3853.33,Night,Weekend
9:30:00 pm,22,Saturday,72,10,10,29,121,high,14.9,3803.6,Night,Weekend
9:45:00 pm,22,Saturday,79,22,17,13,131,normal,12.1,3979.56,Night,Weekend
10:00:00 pm,22,Saturday,12,5,0,27,44,normal,13.7,3124.95,Night,Weekend
10:15:00 pm,22,Saturday,19,1,1,38,59,normal,11.7,3605.44,Night,Weekend
10:30:00 pm,22,Saturday,14,3,0,33,50,normal,12.8,3256.13,Night,Weekend
10:45:00 pm,22,Saturday,16,3,1,37,57,normal,12.5,3452.26,Night,Weekend
11:00:00 pm,22,Saturday,14,5,0,37,56,normal,10.9,3561.31,Night,Weekend
11:15:00 pm,22,Saturday,11,2,1,20,34,normal,12,2914.59,Night,Weekend
11:30:00 pm,22,Saturday,20,3,0,25,48,normal,11.7,2020.12,Night,Weekend
11:45:00 pm,22,Saturday,20,0,1,30,51,normal,10.9,2919.34,Night,Weekend
12:00:00 am,23,Monday,13,2,1,17,33,normal,12.6,3954.71,Night,Weekday
12:15:00 am,23,Monday,20,1,1,19,41,normal,11.5,3719.01,Night,Weekday
12:30:00 am,23,Monday,10,2,1,12,25,low,11.7,2229.03,Night,Weekday
12:45:00 am,23,Monday,14,2,0,25,41,normal,11.9,2930.54,Night,Weekday
1:00:00 am,23,Monday,12,0,1,16,29,normal,11.7,2996.98,Night,Weekday
1:15:00 am,23,Monday,11,5,1,31,48,normal,12.1,2852.8,Night,Weekday
1:30:00 am,23,Monday,13,1,1,16,31,normal,11.3,3530.63,Night,Weekday
1:45:00 am,23,Monday,17,3,0,10,30,low,13.4,3120.72,Night,Weekday
2:00:00 am,23,Monday,11,1,0,22,34,normal,13.8,2137.06,Night,Weekday
2:15:00 am,23,Monday,10,4,1,16,31,normal,13.1,3156.82,Night,Weekday
2:30:00 am,23,Monday,15,3,1,32,51,normal,15.1,2719.55,Night,Weekday
2:45:00 am,23,Monday,10,0,0,22,32,normal,15.4,2648.29,Night,Weekday
3:00:00 am,23,Monday,20,1,1,16,38,normal,13.2,3565.56,Night,Weekday
3:15:00 am,23,Monday,16,1,1,15,33,normal,14.4,2653.22,Night,Weekday
3:30:00 am,23,Monday,14,4,1,32,51,normal,14.3,2847.32,Night,Weekday
3:45:00 am,23,Monday,16,1,1,37,55,normal,14.8,3210.1,Night,Weekday
4:00:00 am,23,Monday,10,2,1,36,49,normal,16,3925.62,Night,Weekday
4:15:00 am,23,Monday,96,18,7,2,123,normal,17.9,3835.17,Night,Weekday
4:30:00 am,23,Monday,51,14,0,5,70,low,16.9,4074.15,Night,Weekday
4:45:00 am,23,Monday,63,25,2,8,98,low,18.5,3407.91,Night,Weekday
5:00:00 am,23,Monday,72,7,1,4,84,low,19.6,3095.92,Morning,Weekday
5:15:00 am,23,Monday,86,18,6,1,111,low,20,4777.57,Morning,Weekday
5:30:00 am,23,Monday,105,4,4,20,133,normal,21.2,5501.07,Morning,Weekday
5:45:00 am,23,Monday,117,10,10,18,155,normal,20.1,4055.32,Morning,Weekday
6:00:00 am,23,Monday,120,36,32,0,188,heavy,21.3,5735.06,Morning,Weekday
6:15:00 am,23,Monday,135,20,31,0,186,heavy,22.6,6155.03,Morning,Weekday
6:30:00 am,23,Monday,112,40,42,3,197,heavy,21.5,6060.31,Morning,Weekday
6:45:00 am,23,Monday,135,13,20,3,171,heavy,22.3,6831.42,Morning,Weekday
7:00:00 am,23,Monday,105,35,24,2,166,normal,22.8,6365.87,Morning,Weekday
7:15:00 am,23,Monday,150,25,36,0,211,heavy,23.4,6721.88,Morning,Weekday
7:30:00 am,23,Monday,108,27,23,2,160,normal,23.7,5330.24,Morning,Weekday
7:45:00 am,23,Monday,108,40,45,1,194,heavy,25.5,5288.51,Morning,Weekday
8:00:00 am,23,Monday,118,19,21,1,159,normal,24.4,6641.94,Morning,Weekday
8:15:00 am,23,Monday,131,18,41,1,191,heavy,24.7,5651.4,Morning,Weekday
8:30:00 am,23,Monday,148,31,20,4,203,heavy,27.4,8168.32,Morning,Weekday
8:45:00 am,23,Monday,120,26,22,1,169,heavy,26.9,7171.42,Morning,Weekday
9:00:00 am,23,Monday,147,12,32,0,191,heavy,27.8,7270.73,Morning,Weekday
9:15:00 am,23,Monday,73,9,35,12,129,high,27.9,7509.79,Morning,Weekday
9:30:00 am,23,Monday,93,21,22,29,165,high,29.4,8806.4,Morning,Weekday
9:45:00 am,23,Monday,66,2,10,28,106,normal,28.3,8859.68,Morning,Weekday
10:00:00 am,23,Monday,18,6,6,6,36,low,27.4,7124.49,Morning,Weekday
10:15:00 am,23,Monday,78,1,16,30,125,high,29,7006.06,Morning,Weekday
10:30:00 am,23,Monday,69,15,24,20,128,normal,28.5,7763.85,Morning,Weekday
10:45:00 am,23,Monday,82,2,40,17,141,high,29.5,8753.36,Morning,Weekday
11:00:00 am,23,Monday,57,9,5,23,94,normal,28.7,7361.07,Morning,Weekday
11:15:00 am,23,Monday,25,5,14,26,70,normal,30.7,8988.48,Morning,Weekday
11:30:00 am,23,Monday,40,9,15,28,92,normal,28.4,8709.94,Morning,Weekday
11:45:00 am,23,Monday,52,6,13,21,92,normal,30.6,8414.35,Morning,Weekday
12:00:00 pm,23,Monday,45,8,13,29,95,normal,31.4,8054.7,Morning,Weekday
12:15:00 pm,23,Monday,67,10,7,25,109,normal,28.6,8014.64,Afternoon,Weekday
12:30:00 pm,23,Monday,20,8,14,30,72,normal,29.8,7856.34,Afternoon,Weekday
12:45:00 pm,23,Monday,44,8,4,29,85,normal,31.1,8107.8,Afternoon,Weekday
1:00:00 pm,23,Monday,63,5,8,29,105,normal,29.4,8287.72,Afternoon,Weekday
1:15:00 pm,23,Monday,119,15,20,13,167,normal,28.6,8739.63,Afternoon,Weekday
1:30:00 pm,23,Monday,103,10,23,7,143,normal,29.2,8220.44,Afternoon,Weekday
1:45:00 pm,23,Monday,42,14,15,14,85,normal,29.2,8806.73,Afternoon,Weekday
2:00:00 pm,23,Monday,67,20,24,12,123,normal,29.3,8298.09,Afternoon,Weekday
2:15:00 pm,23,Monday,56,18,29,17,120,high,28.3,7035.72,Afternoon,Weekday
2:30:00 pm,23,Monday,65,16,32,15,128,high,26.9,7761.33,Afternoon,Weekday
2:45:00 pm,23,Monday,107,11,26,19,163,high,27.1,8718.68,Afternoon,Weekday
3:00:00 pm,23,Monday,11,18,22,10,61,normal,26.1,7781.2,Afternoon,Weekday
3:15:00 pm,23,Monday,28,15,27,12,82,normal,28,8291.49,Afternoon,Weekday
3:30:00 pm,23,Monday,45,17,7,6,75,low,27,8853.36,Afternoon,Weekday
3:45:00 pm,23,Monday,66,12,27,6,111,normal,26.7,7757.23,Afternoon,Weekday
4:00:00 pm,23,Monday,104,40,22,9,175,heavy,24.2,6594.03,Afternoon,Weekday
4:15:00 pm,23,Monday,113,21,26,5,165,high,24.8,5115.01,Afternoon,Weekday
4:30:00 pm,23,Monday,120,29,37,6,192,heavy,24.9,5571.62,Afternoon,Weekday
